incident_id,species_code,lat,lon,year,month,vessel_type,speed_knots,outcome,source,notes
OBIS_2aec2b73-7e3d-41f0-8f27-a09e86fffed6,NARW,42.33278,-69.97728,2002,4,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2002
OBIS_2aef1f80-687b-4f8a-8c6f-a3ad13b6cd67,NARW,42.95008,-70.08017,2007,1,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2007
OBIS_2af567b9-e41a-4148-9913-f3d9ed50fd47,NARW,44.67733,-66.43767,2003,8,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2003
OBIS_2afc652a-53b5-4c4f-ac13-dbe1d1b41feb,NARW,42.20605,-69.24086,2004,4,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_2b01415a-751a-4fe6-ae43-9d5443d2b8a8,NARW,41.64292,-68.79422,2008,5,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2008
OBIS_2b04f006-ef8f-4c3d-b380-28d0a24b13bf,NARW,42.52402,-68.84056,2011,6,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2011
OBIS_2b0a62ab-9682-4c6e-8df8-de49d236a0a0,NARW,43.24802,-68.61761,2009,11,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_2b0c8217-e4bb-4d39-82f5-5d46f73bfc06,NARW,41.504,-69.08957,2017,4,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2017
OBIS_2b181329-b454-47fc-920b-09aba664dabc,NARW,42.255235,-70.1796283,2020,3,,,unknown,OBIS_MachineObservation,
OBIS_2b1da0fe-49a8-4a48-865f-0689877ff353,NARW,43.05765,-69.98227,2005,3,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2005
OBIS_2b21fea4-c08e-4ea5-b41b-e0ee2bc70775,NARW,42.95281,-69.6147,2015,5,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2015
OBIS_2b2a3a56-a38b-43a5-bcfd-03d414788ac7,NARW,41.47788,-69.21774,2007,5,,,unknown,OBIS_MachineObservation,USGS Patuxent Wildlife Research Center Seabirds Database
OBIS_2b2cb026-b71d-4952-96a3-3f2d1cb07103,NARW,41.49373,-68.7727,2003,6,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2003
OBIS_2b36a374-c1b2-4b6b-a5f7-e87a66f2f4af,NARW,41.68082,-68.8489,2002,6,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_2b3a2379-8b18-42ba-a67f-38f2ca0ff2db,NARW,43.32386,-68.44929,2007,11,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2007
OBIS_2b3c1855-c39a-419f-a118-127464aa25fb,NARW,40.44328,-70.98567,2019,4,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2019
OBIS_2b3f6320-2b72-4706-a66b-59c2b0e7902a,NARW,40.76549,-69.75663,2020,2,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2020
OBIS_2b3f9bdb-f431-46ba-a0e1-7c27f79f18bd,NARW,42.255235,-70.1796283,2020,3,,,unknown,OBIS_MachineObservation,
OBIS_2b43e283-346f-467d-82c0-b25fa257a460,NARW,41.74705,-69.31961,2004,3,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_2b47d06d-0176-495e-a0e8-afa741c1b27a,NARW,41.98925,-68.68317,2007,5,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2007
OBIS_2b49771b-8d06-4c2c-bfc3-5e1b2752718d,NARW,43.05683,-68.44686,2004,12,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2004
OBIS_2b4d8d62-85ef-4a92-ba23-d3215f8d3cd1,NARW,42.99873,-68.96191,2012,1,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_2b548231-047e-4b3d-9f4f-1a9c37e86e3e,NARW,41.59364,-69.12462,2014,5,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_2b5a9292-4ddf-404e-aac7-d665c20a7653,NARW,41.15103,-70.53289,2017,4,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_2b6886a7-a146-4d5e-af36-edc49e928304,NARW,41.40885,-69.46957,2024,2,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2024
OBIS_2b6eeef0-1e62-4cb2-8ed9-aea6125127dc,NARW,41.74376,-69.08046,2017,5,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2017
OBIS_2b6f236d-f24b-4b7a-9e5c-011d499b8d67,NARW,43.25,-69.84034,2006,11,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2006
OBIS_2b76e624-5b25-4640-8c57-365902c803fa,NARW,44.5126,-66.59003,2005,8,,,unknown,OBIS_MachineObservation,Visual sightings from Song of the Whale 1993-2013
OBIS_2b792185-73a5-4bb4-9d1d-bb11f1162975,NARW,46.78575,-61.6405,2019,10,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2019
OBIS_2b833a28-27f8-4a8d-b2a9-a3d154b7d716,NARW,43.30517,-68.66967,2005,12,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2005
OBIS_2b863b8e-bb94-471e-8881-aa7bd011ed1c,NARW,42.24802,-70.31266,2002,4,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2002
OBIS_2b89356a-c4e5-443d-b3c5-52259f271d3f,NARW,42.93415,-65.17648,2016,6,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2016
OBIS_2b8d1252-a2cb-4378-aebf-01838fa7cb3f,NARW,43.24466,-68.69518,2009,12,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2009
OBIS_2b90f104-6f86-408f-a39c-82aa1fb9df0f,NARW,41.79935,-68.36788,2008,6,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_2b9398b2-1503-4059-a7cc-4ac29ab3e55b,NARW,41.30188,-71.19077,2015,4,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_2b970f4a-07ff-4111-bc5a-e5aa17acab1b,NARW,40.81778,-70.14989,2020,2,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2020
OBIS_2b99476e-fa01-4444-a07a-7ffc99ec0810,NARW,42.27583,-67.2375,2000,5,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_2b9a63b0-5860-4550-a9bf-54a42e91a96e,NARW,41.22792,-69.24738,2002,6,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2002
OBIS_2b9dc6c6-addf-40a5-9a84-246a2da984c7,NARW,42.08792,-68.50011,2014,6,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2014
OBIS_2ba4ecd3-b5dc-435b-90ef-6639e32ff39d,NARW,41.96138,-68.99619,2014,5,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2014
OBIS_2bb595cf-1403-4b76-ab0d-583e8e132f33,NARW,41.2905,-69.03508,2002,6,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2002
OBIS_2bbc481e-9bda-47b4-8490-75ad98ecdb2d,NARW,42.11432,-70.16299,2015,4,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2015
OBIS_2bc7e3aa-3313-407b-8dce-d0e89134c471,NARW,43.16853,-68.56432,2010,10,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_2bc91e4e-7e6a-4de0-8fea-8c47aee86e68,NARW,40.60962,-71.27454,2023,4,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_2bd1be02-c5b5-42a6-85df-3267d72f7603,NARW,43.01213,-69.08532,2008,2,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2008
OBIS_2bdb5783-648f-4dac-8c56-d75a3b69044a,NARW,41.05176,-70.22137,2020,12,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2020
OBIS_2bde0060-b8da-422f-9683-8242a1e6a32c,NARW,42.75395,-70.04452,2022,4,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_2bdfd1a3-c2e7-4978-a3d4-f31559085019,NARW,40.79585,-69.33711,2023,3,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2023
OBIS_2bf09319-d641-49e1-8bda-c7c2be03716b,NARW,43.41736,-68.29879,2012,1,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2012
OBIS_2bf72f33-01ff-4e6d-acb2-c24f42bb506f,NARW,43.18253,-68.75167,2024,1,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2024
OBIS_2bf75752-143b-457b-bbba-cc40722357c4,NARW,41.3458,-68.82688,2005,5,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2005
OBIS_2c018ccc-9c9d-4d02-9241-77654b57afeb,NARW,40.7537,-69.87674,2019,1,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2019
OBIS_2c036932-f78d-4aad-b3c1-385f30313d5c,NARW,42.61771,-70.11125,2008,1,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_2c056663-5403-4c76-a0a3-17411e998c4d,NARW,40.88681,-69.96504,2020,2,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_2c05c849-48c7-4e01-aa3d-50cfe48f2a07,NARW,43.08989,-68.62894,2010,1,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2010
OBIS_2c120815-17bc-4cb2-b379-70ef6f740c9b,NARW,42.09724,-70.39753,2016,4,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_2c1767d1-7341-405e-8a99-e383bab2f472,NARW,41.23805,-68.99144,2007,7,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_2c183e84-5d8d-43e7-bf0a-5eedfd793f04,NARW,43.11801,-68.77653,2011,11,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2011
OBIS_2c1b7b56-f6f6-4bdd-9a00-470f1345deac,NARW,42.40741,-68.62907,2009,5,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2009
OBIS_2c1beeca-81e9-4507-b669-8485b801092a,NARW,40.8913,-70.0893,2018,11,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2018
OBIS_2c1d0acc-0b3f-4ef7-8b96-c155a92a386c,NARW,41.30188,-71.19077,2015,4,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2015
OBIS_2c202473-9b57-46fa-b921-197422dd8674,NARW,40.9298,-69.90114,2019,1,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2019
OBIS_2c209b60-4616-44dc-8ee1-d6d390009322,NARW,41.24615,-69.23338,2007,3,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2007
OBIS_2c232fba-eec0-47c3-962f-bb9b0e8d76e2,NARW,41.36835,-69.03106,2017,5,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2017
OBIS_2c262715-ccdb-435e-872d-55a2073f7511,NARW,40.82212,-70.00041,2019,1,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2019
OBIS_2c281d3c-6a49-4741-9a0b-33248696a709,NARW,41.46717,-69.16388,2017,4,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2017
OBIS_2c28e857-5948-4640-b3e9-4143d88f377b,NARW,41.386,-68.78758,2005,7,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2005
OBIS_2c2bd71a-4708-49e9-aab7-b6dae18109c7,NARW,41.29797,-69.23743,2002,5,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2002
OBIS_2c2f3a60-a3dc-402b-9c33-de05b50d28db,NARW,43.05385,-70.11705,2002,12,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2002
OBIS_2c3109b6-2e07-4f11-b049-164f513790f9,NARW,42.4713583,-70.2427633,2019,4,,,unknown,OBIS_MachineObservation,
OBIS_2c34e1ad-0a1a-4079-a70e-db290ba4105d,NARW,42.17092,-70.42543,2016,4,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2016
OBIS_2c356b72-43ed-401f-a8d6-271617209bcf,NARW,41.36107,-68.99612,2003,5,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2003
OBIS_2c46917b-2ef4-49c7-98c5-164e766258f0,NARW,41.37101,-69.03881,2017,5,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_2c4b3aba-aa8f-406c-9fd1-65711a57b3fd,NARW,40.76376,-70.12811,2020,1,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_2c4f9d23-ccc3-45f5-ac3c-f73fbae97584,NARW,41.90061,-68.74349,2009,7,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2009
OBIS_2c50fbfa-e852-4019-b674-6be339ff478f,NARW,41.20655,-69.42529,2004,4,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2004
OBIS_2c5416e9-7fbd-4ca2-8847-7378a1ed597a,NARW,41.5773,-69.48102,2024,1,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2024
OBIS_2c5a45d5-73d3-425f-bd9c-a5b238e800eb,NARW,41.49103,-69.33729,2015,4,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2015
OBIS_2c5af512-ccf2-4130-9226-cc1b672e02d6,NARW,42.19167,-68.65942,2007,6,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2007
OBIS_2c632d6d-1794-4622-a1dc-6a1460f7aaa8,NARW,42.20533,-67.42983,2000,5,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2000
OBIS_2c7154fc-9baa-4125-81c0-14532f1e8692,NARW,43.01864,-70.20511,2002,11,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_2c73cfdc-6fce-4bec-8b20-d3f6ed764e38,NARW,43.29433,-68.63125,2006,1,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2006
OBIS_2c79ef0f-8bf3-4d80-946a-84f2c05f2d09,NARW,42.19745,-67.68106,2002,6,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2002
OBIS_2c7fa5f4-efcb-4972-9b03-5339a11cc708,NARW,40.44342,-70.44292,2019,4,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2019
OBIS_2c8339c4-0175-4cf6-9da5-c92d21e514c3,NARW,41.49327,-69.08143,2017,4,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2017
OBIS_2c83daa2-3d4c-4aa6-ac95-a446b28321c0,NARW,41.38353,-69.0501,2002,6,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2002
OBIS_2c843b7f-39ab-46d6-a6b0-e28e52cbe231,NARW,41.1481,-69.12703,2002,5,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_2c88aeac-d4aa-4058-901d-335ba2dbd1d6,NARW,41.25219,-70.34576,2014,12,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2014
OBIS_2c88d7a0-4ee2-4f47-b062-5500582628b4,NARW,41.91437,-68.70586,2005,6,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2005
OBIS_2c92fe52-598e-4511-9ee8-23758e7c14a9,NARW,44.67017,-66.40091,2006,11,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2006
OBIS_2c9840de-076b-493a-8869-6cb2a247ef31,NARW,41.15627,-69.083,2002,5,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2002
OBIS_2c9bb6ce-fdc4-4f84-a2ea-68b7d0efd820,NARW,42.28287,-70.30975,2011,3,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2011
OBIS_2c9ccdf2-6c7c-403f-92b7-93ae8a6b8fb3,NARW,41.402,-69.10358,2005,7,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2005
OBIS_2ca1f36a-5576-4aa5-8b31-c16111d0a277,NARW,42.43378,-67.89949,2011,6,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2011
OBIS_2ca23017-2831-4c04-b7dc-06d7663858eb,NARW,43.49861,-68.33385,2007,12,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2007
OBIS_2ca2f231-fe6c-4473-95f2-7d2f947ab70d,NARW,42.14311,-70.25911,2022,3,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2022
OBIS_2caba369-4b2f-4e42-b3cd-19c008a0c8d3,NARW,43.49478,-68.15641,2005,1,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2005
OBIS_2cb00dab-1373-4248-a16a-34826c5e29f0,NARW,42.34074,-70.65901,2021,4,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2021
OBIS_2cb12ed3-a242-4764-a93f-c69cebbba9be,NARW,40.74668,-69.59676,2020,2,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2020
OBIS_2cbcbf4e-9509-401f-86bf-4599d4da3d4d,NARW,45.0625,-66.67384,2006,11,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2006
OBIS_2ccefe1d-a12e-423d-a803-6231be1865a6,NARW,42.45569,-68.47606,2016,5,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2016
OBIS_2cceffed-65be-487d-9cbb-110807ffb03d,NARW,42.35441,-68.97233,2016,5,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_2ccfb85b-5e8e-4d2d-99d8-24950382776c,NARW,40.9156,-70.1379,2018,12,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2018
OBIS_2cd1a80a-77ea-46ea-b529-6ac7a05e7299,NARW,42.22683,-69.60833,2003,5,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_2cd52d64-8541-47a4-9cbf-ce81a4e2736b,NARW,42.41608,-69.2255,2006,11,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2006
OBIS_2cd8a6fa-fc40-4d7c-99ba-b97c23f55788,NARW,42.86483,-70.129,2007,1,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2007
OBIS_2cd8c966-43d6-4715-8d32-b9f5a42400f0,NARW,40.29209,-71.53674,2024,7,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2024
OBIS_2cdeb378-ebfb-444c-a163-735bcd27f1f3,NARW,40.32738,-71.60699,2024,7,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2024
OBIS_2ce28e1f-529f-431d-af60-bc9d0818bff0,NARW,41.44606,-68.73366,2009,2,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2009
OBIS_2ce689dd-a9de-46d5-8c5d-782d34077c86,NARW,41.16733,-68.98171,2003,5,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2003
OBIS_2ce94330-5aed-4730-985f-11ac2a328a11,NARW,41.55796,-69.46519,2024,2,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2024
OBIS_2cec2583-19b2-4c40-9009-f0da25351907,NARW,42.19967,-67.365,2000,5,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_2cee6703-7c7f-4f39-aac6-085ee9c25ef8,NARW,41.54087,-69.44833,2004,4,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_2cf03836-a5c2-404d-9797-ed1b1e227f2e,NARW,42.96533,-70.12067,2007,2,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2007
OBIS_2cf7f546-7b70-4ad2-89ed-68d38c95ae27,NARW,41.69997,-68.91499,2008,6,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2008
OBIS_2d01c2d8-82e0-4bb5-ac29-110e9e211bc9,NARW,43.32608,-68.6265,2005,12,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2005
OBIS_2d155426-4f34-437b-8877-40a41631553c,NARW,41.30254,-69.09565,2008,5,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2008
OBIS_2d16fd38-1750-4fdd-8b27-d9a03844c7a3,NARW,42.24902,-66.3443,2012,7,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2012
OBIS_2d187b2a-fef0-4d48-8641-43012631b301,NARW,42.08353,-68.80233,2004,4,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2004
OBIS_2d1e89cd-d1bc-42cd-b06e-5da2a1dbf321,NARW,42.26607,-68.66014,2016,6,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2016
OBIS_2d228c13-8c1b-4922-9e8e-8ad5ccef11cc,NARW,46.84049,-62.9274,2019,10,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2019
OBIS_2d24b200-e70f-4841-8029-ce346be61ca2,NARW,41.58315,-69.07848,2015,5,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2015
OBIS_2d2cc16b-333c-4520-b194-1b2761f25584,NARW,42.4369267,-70.5458567,2020,2,,,unknown,OBIS_MachineObservation,
OBIS_2d2dd38c-9026-4c0d-a2c6-072b847707f4,NARW,42.53655,-69.86585,2002,4,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_2d3da88b-1aa0-4b4e-b0c1-efba322d9090,NARW,40.8144,-69.9806,2018,12,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2018
OBIS_2d46c49c-5a9e-4941-b487-bf6a0a68c4fa,NARW,42.23479,-68.69348,2014,6,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2014
OBIS_2d4eccd3-ae31-4e0b-aa97-6fa1a997b22e,NARW,42.18362,-70.3326,2015,4,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2015
OBIS_2d4f1775-eda3-4cc6-83df-034c85bec46d,NARW,43.31927,-67.62632,2002,9,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_2d51f837-2213-49a1-9c04-15eda438f33a,NARW,41.40705,-69.33574,2002,6,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2002
OBIS_2d53f90c-cbf0-4b6f-8c44-ed1f75cebd78,NARW,41.35128,-69.46918,2005,5,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_2d5569c5-7928-4af8-8b29-eb2088956ac3,NARW,43.35425,-68.47117,2006,1,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2006
OBIS_2d5ac880-c6a4-4fa2-bd9e-0ea87efd31ee,NARW,43.31917,-68.66825,2006,1,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2006
OBIS_2d65355d-2ef7-40d6-9e6e-e97626158490,NARW,41.60997,-68.83929,2011,6,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2011
OBIS_2d65e0e0-1c3a-4bb7-bb3f-8294702c83f2,NARW,41.982,-68.00017,2007,5,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2007
OBIS_2d67fde4-157d-4480-9a0b-bb71c1f3be40,NARW,41.31767,-68.95132,2003,5,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2003
OBIS_2d735ba3-41ef-40f5-98cc-1474d23336b2,NARW,41.65082,-69.84631,2005,4,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2005
OBIS_2d82c3b5-5312-4725-b55b-9c876eb20524,NARW,41.56677,-69.66193,2003,4,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2003
OBIS_2d85e3d3-c14c-44c5-af83-69f96eca3688,NARW,41.61183,-69.08617,2007,4,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2007
OBIS_2d8962f3-1177-44aa-b3b1-dc1fcfe6d443,NARW,41.94706,-68.47398,2022,6,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2022
OBIS_2d8e89b3-970f-4728-a6d7-d0ba489bf272,NARW,41.99131,-68.47556,2022,6,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2022
OBIS_2d903866-772a-4d16-925c-baf8095d51ae,NARW,42.13054,-69.16296,2013,5,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2013
OBIS_2da03352-1fdd-4dcc-97d0-1ec673d43e1f,NARW,42.15567,-69.31023,2014,5,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2014
OBIS_2da546fe-6751-4915-8f98-c179a9799823,NARW,42.15438,-69.3019,2016,5,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2016
OBIS_2dadbaed-e240-4feb-bfe2-56ba07819c33,NARW,41.38323,-68.74657,2016,5,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2016
OBIS_2db174bb-1677-4f34-98a6-f31a54c4f709,NARW,40.93462,-70.06245,2020,9,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_2db7fb39-e370-4360-b72d-528aa622c0c8,NARW,42.8335,-69.41954,2003,6,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2003
OBIS_2dbb4813-d46a-4820-ba4f-0cca50a0004b,NARW,41.45189,-68.86729,2009,6,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2009
OBIS_2dc0bda4-6bbd-4539-8322-f7287411850c,NARW,40.79147,-69.83275,2020,3,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2020
OBIS_2dc1070d-565b-4f22-849a-2303641e4ef1,NARW,43.24125,-68.74434,2006,1,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2006
OBIS_2dc4cf4f-4d60-4f6a-b497-eb660163853f,NARW,41.68615,-68.92509,2008,6,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_2dcad311-3b4a-4024-88c4-6b3211fa2c4d,NARW,42.396,-70.29467,2006,4,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2006
OBIS_2dce77d8-f542-4674-89ef-8f01479df4e0,NARW,43.405,-68.35983,2007,1,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2007
